Sample_Date,Result,LSOA,Sample_Id,ObjectId
2022-01-05,0.09,E01026700,c2340869-495a-4354-82f6-eb892ed58f45,981
2022-01-05,0.150000006,E01017388,878921d2-ff63-44c8-98c0-fc52d7079f56,742
2022-01-05,0.209999993,E01027237,3cc2923d-89ec-43a7-b5e5-bb5b24f8064a,889
2022-01-05,0.140000001,E01021717,d6cfc78f-46a3-44ac-9b46-ccda71c9f454,877
2022-01-05,0.159999996,E01030191,9c15db21-d2a0-4c90-b49a-c88c9947dc6b,1082
2022-01-05,0.09,E01030046,60f2f3dd-a772-404d-88aa-30d5bf797ba2,849
2022-01-05,0.109999999,E01027177,97ba440b-f320-4e1b-9407-d0ffb40aab28,681
2022-01-05,0.180000007,E01013140,1629bba6-7013-4c69-952e-d85d14c88af3,466
2022-01-05,0.319999993,E01032996,c4800940-bb5f-46c2-b299-3f8f886deba5,511
2022-01-05,0.100000001,E01029906,dd5247b2-64b8-4136-a97d-e5fa1e488e08,523
2022-01-05,0.09,E01013150,f4b7e795-b750-423b-9d1b-3d3da52de92d,689
2022-01-05,0.09,E01029927,06f9a35d-682b-4927-9deb-cf2f8589ea32,549
2022-01-05,0.09,E01026646,039148e9-88a0-439a-b694-cbf04ac8d947,559
2022-01-05,0.09,E01026648,216ce628-4cc8-4aef-95f6-fde9b38a0cc2,528
2022-01-05,0.09,E01029960,49e65c6a-5e4b-4f90-989b-845bdc7fc1be,645
2022-01-05,0.09,E01018059,3c9fb27e-d4ca-4840-927c-8fadaf2f09d0,662
2022-01-06,0.09,E01027135,caa52d44-8769-4bbc-bae0-8db1fed8640a,1458
2022-01-06,0.25,E01026970,9f0cfad0-1701-4fd0-ac2a-0964a61399af,1514
2022-01-06,0.09,E01026505,a1c63bbe-9ff4-4eed-ad7e-54dcb855ab5e,1539
2022-01-06,0.100000001,E01029897,39c3e483-c0e9-4dc3-8a52-074708e5068c,1379
2022-01-06,0.140000001,E01013177,9a30d18d-b2ed-4286-9ca8-e9001b4d3973,1366
2022-01-06,0.25,E01026326,2baff687-230b-48a1-b0e9-4a4b432c3e91,1353
2022-01-06,0.100000001,E01026204,765b91a5-9432-4b14-9648-13a06061356d,1546
2022-01-06,0.230000004,E01026250,98cce9bf-e12d-4612-886e-67538fa16ea7,1324
2022-01-06,0.119999997,E01013286,10f1b727-3a34-47e3-bf29-dd323eb3e9cb,1291
2022-01-06,0.239999995,E01017460,d3c31902-cb26-44de-aca6-5caea7d45bb8,1466
2022-01-06,0.109999999,E01026097,fb4ee4b9-9a2d-42a5-ba45-76f8360dcb10,1273
2022-01-06,0.209999993,E01033179,aefe80b8-74e4-4985-8c17-e2c36b952f1f,1230
2022-01-06,0.25,E01030204,de249d21-0459-4c6b-8ded-8da801702cb9,1209
2022-01-06,0.140000001,E01026359,64e78757-0bd7-4aea-bb11-bc5b05202465,912
2022-01-06,0.209999993,E01016836,9faef615-74e1-4c22-8424-78ed6a6bfcc8,928
2022-01-06,0.180000007,E01026407,a8cb1976-e549-440e-a963-0598e6878223,1248
2022-01-06,0.09,E01018176,489b78cb-5713-4d14-ae09-cddd9bc7b1ea,1000
2022-01-06,0.280000001,E01027033,f1fcb3f2-a8fc-45d4-86d2-1c2f45359799,950
2022-01-06,0.09,E01026766,83d5a252-b7e6-46e7-8686-a5febefb7e21,1122
2022-01-06,0.09,E01026681,e8e420ed-179a-43c3-adc0-29a2dabfdbff,1164
2022-01-06,0.09,E01026537,7bb5f2b0-f8e7-4879-8568-369a9a623c40,1165
2022-01-06,0.09,E01035428,1bccff8b-1265-4cec-bff0-e8a94f4c0729,1200
2022-01-07,0.09,E01034564,91e2dbed-a46f-4d40-b205-e36714ba7138,1971
2022-01-07,0.239999995,E01027022,78c13b4d-8b33-4760-9d94-e4720e7b02c4,1946
2022-01-07,0.230000004,E01027320,de0e5a49-5d49-4f3c-8d8b-fc9a734024a8,1818
2022-01-07,0.09,E01026868,9901f9bd-39bd-40fe-a06c-1e6a03a67f02,1925
2022-01-07,0.09,E01021414,b5f47c3f-dc68-43a1-8145-b2b8e6f178d4,1859
2022-01-07,0.09,E01030195,eea51c5f-82c8-4559-98d7-0e98f8502f7a,1997
2022-01-07,0.140000001,E01018131,94e3df3b-abba-41ae-b3a6-692e17eb8f66,1734
2022-01-07,0.09,E01026175,b69619cf-fbe0-427d-9dce-4b6ca35e99ca,1869
2022-01-07,0.09,E01029926,c495fd46-cae5-47a0-b237-15a175a7f50b,1710
2022-01-07,0.100000001,E01017450,24c0d6b7-1734-4ee5-9c08-ab894948bd88,1392
2022-01-07,0.09,E01013319,20ea6cf1-472a-4edc-a159-6a6bfbe70754,1427
2022-01-07,0.09,E01033454,81d8ba40-bd44-4ca8-a7e7-2eac7e592e30,1631
2022-01-07,0.09,E01021643,e94f5161-7f51-4c9a-98fe-92c373431fc5,1516
2022-01-07,0.09,E01021348,8f4fa3fa-2495-4f6c-afbd-5df69bea059f,1712
2022-01-07,0.09,E01026116,ef14f807-bea4-4b3f-a5ab-a4aff3fdf6c4,1687
