recorddate,ETP_DailyInfluent_ML,WTP_DailyInfluent_ML,ObjectId
2/12/2016 1:00:00 PM,319,505,7763
7/11/2016 2:00:00 PM,373,583,7764
11/5/2015 1:00:00 PM,496,904,7765
10/19/2016 1:00:00 PM,405,578,7766
8/30/2016 2:00:00 PM,333,536,7767
1/12/2016 1:00:00 PM,273,482,7768
4/3/2016 2:00:00 PM,308,471,7769
2/13/2016 1:00:00 PM,310,509,7770
7/12/2016 2:00:00 PM,340,554,7771
11/6/2015 1:00:00 PM,363,688,7772
10/20/2016 1:00:00 PM,357,536,7773
8/31/2016 2:00:00 PM,348,538,7774
1/13/2016 1:00:00 PM,309,486,7775
4/4/2016 2:00:00 PM,305,463,7776
2/14/2016 1:00:00 PM,303,479,7777
7/13/2016 2:00:00 PM,348,538,7778
11/7/2015 1:00:00 PM,335,582,7779
10/21/2016 1:00:00 PM,452,580,7780
9/1/2016 2:00:00 PM,339,539,7781
1/14/2016 1:00:00 PM,295,480,7782
4/5/2016 2:00:00 PM,316,522,7783
2/15/2016 1:00:00 PM,316,468,7784
7/14/2016 2:00:00 PM,334,519,7785
11/8/2015 1:00:00 PM,299,538,7786
10/22/2016 1:00:00 PM,848,747,7787
9/2/2016 2:00:00 PM,338,531,7788
1/15/2016 1:00:00 PM,292,464,7789
4/6/2016 2:00:00 PM,451,635,7790
2/16/2016 1:00:00 PM,317,489,7791
7/15/2016 2:00:00 PM,345,511,7792
11/9/2015 1:00:00 PM,326,521,7793
10/23/2016 1:00:00 PM,832,820,7794
9/3/2016 2:00:00 PM,358,512,7795
1/16/2016 1:00:00 PM,294,467,7796
4/7/2016 2:00:00 PM,343,526,7797
2/17/2016 1:00:00 PM,339,498,7798
7/16/2016 2:00:00 PM,315,505,7799
11/10/2015 1:00:00 PM,316,473,7800
10/24/2016 1:00:00 PM,511,604,7801
9/4/2016 2:00:00 PM,332,480,7802
1/17/2016 1:00:00 PM,293,459,7803
4/8/2016 2:00:00 PM,306,495,7804
2/18/2016 1:00:00 PM,325,485,7805
7/17/2016 2:00:00 PM,330,497,7806
11/11/2015 1:00:00 PM,320,504,7807
10/25/2016 1:00:00 PM,400,592,7808
9/5/2016 2:00:00 PM,325,495,7809
1/18/2016 1:00:00 PM,315,484,7810
4/9/2016 2:00:00 PM,310,505,7811
2/19/2016 1:00:00 PM,311,473,7812
7/18/2016 2:00:00 PM,317,506,7813
11/12/2015 1:00:00 PM,331,471,7814
11/13/2015 1:00:00 PM,308,490,7815
11/14/2015 1:00:00 PM,295,487,7816
11/15/2015 1:00:00 PM,306,450,7817
11/16/2015 1:00:00 PM,334,477,7818
11/17/2015 1:00:00 PM,333,478,7819
11/18/2015 1:00:00 PM,300,510,7820
11/19/2015 1:00:00 PM,302,505,7821
11/20/2015 1:00:00 PM,304,521,7822
11/21/2015 1:00:00 PM,287,517,7823
11/22/2015 1:00:00 PM,308,482,7824
11/23/2015 1:00:00 PM,312,486,7825
11/24/2015 1:00:00 PM,314,495,7826
11/25/2015 1:00:00 PM,319,492,7827
11/26/2015 1:00:00 PM,309,506,7828
11/27/2015 1:00:00 PM,318,506,7829
11/28/2015 1:00:00 PM,322,498,7830
11/29/2015 1:00:00 PM,308,484,7831
11/30/2015 1:00:00 PM,313,501,7832
12/1/2015 1:00:00 PM,286,494,7833
12/2/2015 1:00:00 PM,291,494,7834
12/3/2015 1:00:00 PM,313,502,7835
12/4/2015 1:00:00 PM,331,489,7836
12/5/2015 1:00:00 PM,305,518,7837
12/6/2015 1:00:00 PM,293,490,7838
12/7/2015 1:00:00 PM,294,511,7839
12/8/2015 1:00:00 PM,293,520,7840
12/9/2015 1:00:00 PM,307,505,7841
12/10/2015 1:00:00 PM,300,494,7842
2/20/2016 1:00:00 PM,313,490,7843
7/19/2016 2:00:00 PM,318,485,7844
4/10/2016 2:00:00 PM,305,481,7845
10/26/2016 1:00:00 PM,370,556,7846
9/6/2016 2:00:00 PM,326,520,7847
7/20/2016 2:00:00 PM,332,513,7848
2/21/2016 1:00:00 PM,302,453,7849
1/19/2016 1:00:00 PM,290,518,7850
4/11/2016 2:00:00 PM,293,513,7851
10/27/2016 1:00:00 PM,356,554,7852
9/7/2016 2:00:00 PM,328,522,7853
7/21/2016 2:00:00 PM,377,544,7854
2/22/2016 1:00:00 PM,302,483,7855
1/20/2016 1:00:00 PM,287,522,7856
4/12/2016 2:00:00 PM,307,511,7857
10/28/2016 1:00:00 PM,400,568,7858
9/8/2016 2:00:00 PM,343,510,7859
7/22/2016 2:00:00 PM,497,666,7860
2/23/2016 1:00:00 PM,306,491,7861
1/21/2016 1:00:00 PM,287,523,7862
4/13/2016 2:00:00 PM,298,471,7863
10/29/2016 1:00:00 PM,399,544,7864
9/9/2016 2:00:00 PM,359,558,7865
7/23/2016 2:00:00 PM,538,644,7866
2/24/2016 1:00:00 PM,298,505,7867
1/22/2016 1:00:00 PM,313,573,7868
4/14/2016 2:00:00 PM,322,536,7869
10/30/2016 1:00:00 PM,365,501,7870
9/10/2016 2:00:00 PM,437,710,7871
7/24/2016 2:00:00 PM,399,550,7872
2/25/2016 1:00:00 PM,294,519,7873
1/23/2016 1:00:00 PM,303,507,7874
4/15/2016 2:00:00 PM,311,498,7875
10/31/2016 1:00:00 PM,377,502,7876
9/11/2016 2:00:00 PM,367,578,7877
7/25/2016 2:00:00 PM,373,510,7878
2/26/2016 1:00:00 PM,303,513,7879
1/24/2016 1:00:00 PM,280,469,7880
4/16/2016 2:00:00 PM,305,499,7881
11/1/2016 1:00:00 PM,443,468,7882
9/12/2016 2:00:00 PM,415,575,7883
7/26/2016 2:00:00 PM,426,597,7884
2/27/2016 1:00:00 PM,308,486,7885
1/25/2016 1:00:00 PM,283,453,7886
4/17/2016 2:00:00 PM,304,491,7887
11/2/2016 1:00:00 PM,382,509,7888
9/13/2016 2:00:00 PM,635,982,7889
7/27/2016 2:00:00 PM,400,552,7890
2/28/2016 1:00:00 PM,299,474,7891
1/26/2016 1:00:00 PM,292,450,7892
4/18/2016 2:00:00 PM,313,520,7893
11/3/2016 1:00:00 PM,386,533,7894
9/14/2016 2:00:00 PM,721,1013,7895
7/28/2016 2:00:00 PM,361,511,7896
2/29/2016 1:00:00 PM,302,489,7897
1/27/2016 1:00:00 PM,313,503,7898
4/19/2016 2:00:00 PM,329,486,7899
11/4/2016 1:00:00 PM,343,548,7900
9/15/2016 2:00:00 PM,621,834,7901
7/29/2016 2:00:00 PM,368,554,7902
3/1/2016 1:00:00 PM,305,509,7903
1/28/2016 1:00:00 PM,359,547,7904
4/20/2016 2:00:00 PM,333,496,7905
11/5/2016 1:00:00 PM,347,534,7906
9/16/2016 2:00:00 PM,585,752,7907
7/30/2016 2:00:00 PM,376,555,7908
3/2/2016 1:00:00 PM,300,509,7909
1/29/2016 1:00:00 PM,369,674,7910
4/21/2016 2:00:00 PM,296,489,7911
11/6/2016 1:00:00 PM,327,501,7912
9/17/2016 2:00:00 PM,443,611,7913
7/31/2016 2:00:00 PM,394,534,7914
3/3/2016 1:00:00 PM,299,507,7915
4/22/2016 2:00:00 PM,494,695,7916
11/7/2016 1:00:00 PM,330,541,7917
9/18/2016 2:00:00 PM,432,517,7918
8/1/2016 2:00:00 PM,489,602,7919
3/4/2016 1:00:00 PM,303,507,7920
4/23/2016 2:00:00 PM,352,490,7921
11/8/2016 1:00:00 PM,361,529,7922
9/19/2016 2:00:00 PM,391,571,7923
8/2/2016 2:00:00 PM,777,822,7924
3/5/2016 1:00:00 PM,286,504,7925
4/24/2016 2:00:00 PM,336,454,7926
11/9/2016 1:00:00 PM,335,522,7927
9/20/2016 2:00:00 PM,388,551,7928
8/3/2016 2:00:00 PM,452,650,7929
3/6/2016 1:00:00 PM,300,446,7930
4/25/2016 2:00:00 PM,329,458,7931
11/10/2016 1:00:00 PM,323,510,7932
9/21/2016 2:00:00 PM,355,551,7933
8/4/2016 2:00:00 PM,402,575,7934
3/7/2016 1:00:00 PM,302,492,7935
4/26/2016 2:00:00 PM,331,476,7936
11/11/2016 1:00:00 PM,336,547,7937
9/22/2016 2:00:00 PM,356,559,7938
8/5/2016 2:00:00 PM,395,539,7939
3/8/2016 1:00:00 PM,304,499,7940
4/27/2016 2:00:00 PM,332,494,7941
11/12/2016 1:00:00 PM,341,549,7942
9/23/2016 2:00:00 PM,371,536,7943
8/6/2016 2:00:00 PM,372,510,7944
3/9/2016 1:00:00 PM,302,506,7945
4/28/2016 2:00:00 PM,310,469,7946
11/13/2016 1:00:00 PM,332,542,7947
9/24/2016 2:00:00 PM,364,527,7948
8/7/2016 2:00:00 PM,360,475,7949
3/10/2016 1:00:00 PM,302,534,7950
4/29/2016 2:00:00 PM,329,574,7951
11/14/2016 1:00:00 PM,510,762,7952
9/25/2016 2:00:00 PM,405,622,7953
8/8/2016 2:00:00 PM,355,479,7954
3/11/2016 1:00:00 PM,325,572,7955
4/30/2016 2:00:00 PM,336,545,7956
11/15/2016 1:00:00 PM,397,564,7957
9/26/2016 2:00:00 PM,392,545,7958
8/9/2016 2:00:00 PM,336,520,7959
3/12/2016 1:00:00 PM,306,522,7960
5/1/2016 2:00:00 PM,378,581,7961
11/16/2016 1:00:00 PM,384,547,7962
9/27/2016 2:00:00 PM,588,828,7963
8/10/2016 2:00:00 PM,357,535,7964
3/13/2016 1:00:00 PM,284,445,7965
5/2/2016 2:00:00 PM,328,525,7966
11/17/2016 1:00:00 PM,366,556,7967
9/28/2016 2:00:00 PM,419,664,7968
8/11/2016 2:00:00 PM,415,598,7969
3/14/2016 1:00:00 PM,293,456,7970
5/3/2016 2:00:00 PM,317,528,7971
11/18/2016 1:00:00 PM,359,533,7972
9/29/2016 2:00:00 PM,388,649,7973
8/12/2016 2:00:00 PM,351,543,7974
3/15/2016 1:00:00 PM,304,508,7975
5/4/2016 2:00:00 PM,348,508,7976
11/19/2016 1:00:00 PM,434,485,7977
9/30/2016 2:00:00 PM,407,629,7978
8/13/2016 2:00:00 PM,368,566,7979
3/16/2016 1:00:00 PM,303,519,7980
5/5/2016 2:00:00 PM,322,540,7981
11/20/2016 1:00:00 PM,194,516,7982
10/1/2016 2:00:00 PM,390,559,7983
8/14/2016 2:00:00 PM,342,504,7984
3/17/2016 1:00:00 PM,300,520,7985
5/6/2016 2:00:00 PM,324,513,7986
11/21/2016 1:00:00 PM,335,539,7987
10/2/2016 1:00:00 PM,360,510,7988
8/15/2016 2:00:00 PM,348,546,7989
3/18/2016 1:00:00 PM,446,668,7990
5/7/2016 2:00:00 PM,332,509,7991
11/22/2016 1:00:00 PM,384,654,7992
10/3/2016 1:00:00 PM,688,757,7993
8/16/2016 2:00:00 PM,333,532,7994
3/19/2016 1:00:00 PM,366,533,7995
5/8/2016 2:00:00 PM,340,535,7996
11/23/2016 1:00:00 PM,412,694,7997
10/4/2016 1:00:00 PM,491,653,7998
10/5/2016 1:00:00 PM,470,575,7999
11/24/2016 1:00:00 PM,394,601,8000
9/21/2017 2:00:00 PM,345,509,8001
9/22/2017 2:00:00 PM,350,524,8002
9/23/2017 2:00:00 PM,356,528,8003
9/24/2017 2:00:00 PM,325,495,8004
9/25/2017 2:00:00 PM,343,549,8005
9/26/2017 2:00:00 PM,328,540,8006
9/27/2017 2:00:00 PM,331,518,8007
9/28/2017 2:00:00 PM,324,494,8008
9/29/2017 2:00:00 PM,318,487,8009
9/30/2017 2:00:00 PM,308,468,8010
10/1/2017 1:00:00 PM,298,431,8011
10/2/2017 1:00:00 PM,336,478,8012
10/3/2017 1:00:00 PM,330,485,8013
10/4/2017 1:00:00 PM,308,514,8014
10/5/2017 1:00:00 PM,315,515,8015
10/6/2017 1:00:00 PM,400,552,8016
10/7/2017 1:00:00 PM,362,514,8017
10/8/2017 1:00:00 PM,341,485,8018
10/9/2017 1:00:00 PM,364,525,8019
10/10/2017 1:00:00 PM,350,508,8020
10/11/2017 1:00:00 PM,334,500,8021
10/12/2017 1:00:00 PM,440,566,8022
10/13/2017 1:00:00 PM,376,471,8023
10/14/2017 1:00:00 PM,386,476,8024
10/15/2017 1:00:00 PM,356,472,8025
10/16/2017 1:00:00 PM,379,502,8026
10/17/2017 1:00:00 PM,348,513,8027
10/18/2017 1:00:00 PM,352,496,8028
10/19/2017 1:00:00 PM,336,505,8029
10/20/2017 1:00:00 PM,327,507,8030
10/21/2017 1:00:00 PM,329,499,8031
10/22/2017 1:00:00 PM,327,473,8032
10/23/2017 1:00:00 PM,339,505,8033
10/24/2017 1:00:00 PM,347,486,8034
10/25/2017 1:00:00 PM,452,657,8035
10/26/2017 1:00:00 PM,339,523,8036
10/27/2017 1:00:00 PM,332,534,8037
10/28/2017 1:00:00 PM,329,506,8038
10/29/2017 1:00:00 PM,325,482,8039
10/30/2017 1:00:00 PM,355,569,8040
10/31/2017 1:00:00 PM,374,560,8041
11/1/2017 1:00:00 PM,346,509,8042
11/2/2017 1:00:00 PM,343,540,8043
11/3/2017 1:00:00 PM,365,547,8044
11/4/2017 1:00:00 PM,329,533,8045
11/5/2017 1:00:00 PM,318,490,8046
11/6/2017 1:00:00 PM,343,500,8047
11/7/2017 1:00:00 PM,325,499,8048
11/8/2017 1:00:00 PM,331,522,8049
11/9/2017 1:00:00 PM,339,532,8050
4/24/2017 2:00:00 PM,331,544,8051
4/25/2017 2:00:00 PM,654,988,8052
4/26/2017 2:00:00 PM,798,975,8053
4/27/2017 2:00:00 PM,552,936,8054
4/28/2017 2:00:00 PM,452,666,8055
4/29/2017 2:00:00 PM,360,576,8056
4/30/2017 2:00:00 PM,344,521,8057
5/1/2017 2:00:00 PM,362,532,8058
5/2/2017 2:00:00 PM,360,565,8059
5/3/2017 2:00:00 PM,367,566,8060
5/4/2017 2:00:00 PM,357,551,8061
5/5/2017 2:00:00 PM,357,547,8062
5/6/2017 2:00:00 PM,350,531,8063
5/7/2017 2:00:00 PM,351,545,8064
5/8/2017 2:00:00 PM,377,504,8065
5/9/2017 2:00:00 PM,355,593,8066
5/10/2017 2:00:00 PM,344,558,8067
5/11/2017 2:00:00 PM,339,533,8068
5/12/2017 2:00:00 PM,337,544,8069
5/13/2017 2:00:00 PM,344,514,8070
5/14/2017 2:00:00 PM,330,532,8071
5/15/2017 2:00:00 PM,339,499,8072
5/16/2017 2:00:00 PM,331,510,8073
5/17/2017 2:00:00 PM,317,507,8074
5/18/2017 2:00:00 PM,336,519,8075
5/19/2017 2:00:00 PM,325,529,8076
5/20/2017 2:00:00 PM,347,522,8077
5/21/2017 2:00:00 PM,326,462,8078
5/22/2017 2:00:00 PM,320,508,8079
5/23/2017 2:00:00 PM,328,517,8080
5/24/2017 2:00:00 PM,298,524,8081
5/25/2017 2:00:00 PM,328,511,8082
5/26/2017 2:00:00 PM,314,518,8083
5/27/2017 2:00:00 PM,352,510,8084
5/28/2017 2:00:00 PM,391,551,8085
5/29/2017 2:00:00 PM,366,523,8086
5/30/2017 2:00:00 PM,338,539,8087
5/31/2017 2:00:00 PM,406,575,8088
6/1/2017 2:00:00 PM,339,562,8089
6/2/2017 2:00:00 PM,331,543,8090
6/3/2017 2:00:00 PM,343,533,8091
6/4/2017 2:00:00 PM,338,504,8092
6/5/2017 2:00:00 PM,319,502,8093
6/6/2017 2:00:00 PM,391,621,8094
6/7/2017 2:00:00 PM,350,523,8095
6/8/2017 2:00:00 PM,303,558,8096
6/9/2017 2:00:00 PM,386,624,8097
6/10/2017 2:00:00 PM,341,526,8098
6/11/2017 2:00:00 PM,309,483,8099
6/12/2017 2:00:00 PM,313,483,8100
11/10/2017 1:00:00 PM,342,527,8101
11/11/2017 1:00:00 PM,346,525,8102
11/12/2017 1:00:00 PM,288,485,8103
11/13/2017 1:00:00 PM,333,525,8104
11/14/2017 1:00:00 PM,305,533,8105
11/15/2017 1:00:00 PM,319,523,8106
11/16/2017 1:00:00 PM,363,576,8107
11/17/2017 1:00:00 PM,363,560,8108
11/18/2017 1:00:00 PM,379,568,8109
11/19/2017 1:00:00 PM,374,581,8110
11/20/2017 1:00:00 PM,332,540,8111
11/21/2017 1:00:00 PM,334,520,8112
11/22/2017 1:00:00 PM,327,535,8113
11/23/2017 1:00:00 PM,325,526,8114
11/24/2017 1:00:00 PM,318,513,8115
11/25/2017 1:00:00 PM,349,520,8116
11/26/2017 1:00:00 PM,331,520,8117
11/27/2017 1:00:00 PM,324,524,8118
11/28/2017 1:00:00 PM,327,519,8119
11/29/2017 1:00:00 PM,329,517,8120
11/30/2017 1:00:00 PM,321,528,8121
12/1/2017 1:00:00 PM,464,678,8122
12/2/2017 1:00:00 PM,709,921,8123
12/3/2017 1:00:00 PM,1330,1445,8124
12/4/2017 1:00:00 PM,577,998,8125
12/5/2017 1:00:00 PM,436,717,8126
12/6/2017 1:00:00 PM,368,606,8127
12/7/2017 1:00:00 PM,411,584,8128
12/8/2017 1:00:00 PM,952,1020,8129
12/9/2017 1:00:00 PM,446,607,8130
12/10/2017 1:00:00 PM,409,554,8131
12/11/2017 1:00:00 PM,379,547,8132
12/12/2017 1:00:00 PM,363,540,8133
12/13/2017 1:00:00 PM,337,551,8134
12/14/2017 1:00:00 PM,368,528,8135
12/15/2017 1:00:00 PM,350,535,8136
12/16/2017 1:00:00 PM,355,509,8137
12/17/2017 1:00:00 PM,342,478,8138
12/18/2017 1:00:00 PM,337,503,8139
12/19/2017 1:00:00 PM,344,526,8140
12/20/2017 1:00:00 PM,489,655,8141
12/21/2017 1:00:00 PM,367,530,8142
12/22/2017 1:00:00 PM,363,507,8143
12/23/2017 1:00:00 PM,356,486,8144
12/24/2017 1:00:00 PM,349,468,8145
12/25/2017 1:00:00 PM,347,444,8146
12/26/2017 1:00:00 PM,327,412,8147
12/27/2017 1:00:00 PM,340,452,8148
12/28/2017 1:00:00 PM,292,471,8149
12/29/2017 1:00:00 PM,294,503,8150
1/14/2017 1:00:00 PM,311,506,8151
1/15/2017 1:00:00 PM,287,441,8152
1/16/2017 1:00:00 PM,302,474,8153
1/17/2017 1:00:00 PM,297,475,8154
1/18/2017 1:00:00 PM,332,441,8155
1/19/2017 1:00:00 PM,297,473,8156
1/20/2017 1:00:00 PM,473,705,8157
1/21/2017 1:00:00 PM,322,490,8158
1/22/2017 1:00:00 PM,310,476,8159
1/23/2017 1:00:00 PM,340,485,8160
1/24/2017 1:00:00 PM,306,481,8161
1/25/2017 1:00:00 PM,312,482,8162
1/26/2017 1:00:00 PM,290,450,8163
1/27/2017 1:00:00 PM,286,453,8164
1/28/2017 1:00:00 PM,298,449,8165
1/29/2017 1:00:00 PM,290,436,8166
1/30/2017 1:00:00 PM,308,477,8167
1/31/2017 1:00:00 PM,304,487,8168
2/1/2017 1:00:00 PM,291,488,8169
2/2/2017 1:00:00 PM,327,510,8170
2/3/2017 1:00:00 PM,320,524,8171
2/4/2017 1:00:00 PM,305,512,8172
2/5/2017 1:00:00 PM,341,514,8173
2/6/2017 1:00:00 PM,635,840,8174
2/7/2017 1:00:00 PM,352,557,8175
2/8/2017 1:00:00 PM,331,536,8176
2/9/2017 1:00:00 PM,325,540,8177
2/10/2017 1:00:00 PM,313,534,8178
2/11/2017 1:00:00 PM,340,513,8179
2/12/2017 1:00:00 PM,334,478,8180
2/13/2017 1:00:00 PM,351,470,8181
2/14/2017 1:00:00 PM,349,485,8182
2/15/2017 1:00:00 PM,335,507,8183
8/2/2017 2:00:00 PM,336,527,8184
2/16/2017 1:00:00 PM,334,499,8185
2/17/2017 1:00:00 PM,338,497,8186
2/18/2017 1:00:00 PM,333,489,8187
2/19/2017 1:00:00 PM,335,477,8188
2/20/2017 1:00:00 PM,421,534,8189
2/21/2017 1:00:00 PM,350,551,8190
2/22/2017 1:00:00 PM,344,527,8191
2/23/2017 1:00:00 PM,332,522,8192
2/24/2017 1:00:00 PM,319,508,8193
2/25/2017 1:00:00 PM,306,465,8194
2/26/2017 1:00:00 PM,321,468,8195
2/27/2017 1:00:00 PM,336,518,8196
2/28/2017 1:00:00 PM,323,516,8197
3/1/2017 1:00:00 PM,319,514,8198
3/2/2017 1:00:00 PM,340,510,8199
3/3/2017 1:00:00 PM,328,505,8200
3/4/2017 1:00:00 PM,331,485,8201
11/25/2016 1:00:00 PM,374,572,8202
6/13/2017 2:00:00 PM,319,512,8203
3/5/2017 1:00:00 PM,320,460,8204
11/26/2016 1:00:00 PM,343,557,8205
11/27/2016 1:00:00 PM,327,527,8206
11/28/2016 1:00:00 PM,334,552,8207
11/29/2016 1:00:00 PM,330,535,8208
11/30/2016 1:00:00 PM,331,510,8209
12/1/2016 1:00:00 PM,331,513,8210
12/2/2016 1:00:00 PM,333,511,8211
12/3/2016 1:00:00 PM,335,503,8212
12/4/2016 1:00:00 PM,319,477,8213
12/5/2016 1:00:00 PM,315,501,8214
12/6/2016 1:00:00 PM,292,494,8215
12/7/2016 1:00:00 PM,328,514,8216
12/8/2016 1:00:00 PM,351,558,8217
12/9/2016 1:00:00 PM,379,529,8218
12/10/2016 1:00:00 PM,332,535,8219
12/11/2016 1:00:00 PM,323,488,8220
12/12/2016 1:00:00 PM,336,521,8221
12/13/2016 1:00:00 PM,323,506,8222
12/14/2016 1:00:00 PM,289,535,8223
12/15/2016 1:00:00 PM,333,500,8224
12/16/2016 1:00:00 PM,319,534,8225
12/17/2016 1:00:00 PM,309,533,8226
12/18/2016 1:00:00 PM,319,471,8227
12/19/2016 1:00:00 PM,312,495,8228
12/20/2016 1:00:00 PM,327,505,8229
12/21/2016 1:00:00 PM,318,507,8230
12/22/2016 1:00:00 PM,316,501,8231
12/23/2016 1:00:00 PM,331,486,8232
3/6/2017 1:00:00 PM,305,518,8233
12/24/2016 1:00:00 PM,346,468,8234
3/7/2017 1:00:00 PM,329,522,8235
6/14/2017 2:00:00 PM,333,523,8236
12/25/2016 1:00:00 PM,305,471,8237
3/8/2017 1:00:00 PM,335,521,8238
6/15/2017 2:00:00 PM,336,519,8239
12/26/2016 1:00:00 PM,281,432,8240
8/3/2017 2:00:00 PM,356,509,8241
3/9/2017 1:00:00 PM,311,509,8242
6/16/2017 2:00:00 PM,340,540,8243
12/27/2016 1:00:00 PM,282,423,8244
8/4/2017 2:00:00 PM,417,618,8245
3/10/2017 1:00:00 PM,310,522,8246
6/17/2017 2:00:00 PM,347,522,8247
12/28/2016 1:00:00 PM,285,465,8248
8/5/2017 2:00:00 PM,371,529,8249
3/11/2017 1:00:00 PM,303,499,8250
6/18/2017 2:00:00 PM,324,492,8251
12/29/2016 1:00:00 PM,467,658,8252
8/6/2017 2:00:00 PM,369,503,8253
3/12/2017 1:00:00 PM,286,473,8254
6/19/2017 2:00:00 PM,328,511,8255
12/30/2016 1:00:00 PM,698,900,8256
8/7/2017 2:00:00 PM,413,511,8257
3/13/2017 1:00:00 PM,286,474,8258
6/20/2017 2:00:00 PM,326,523,8259
12/31/2016 1:00:00 PM,330,548,8260
8/8/2017 2:00:00 PM,410,517,8261
3/14/2017 1:00:00 PM,324,505,8262
6/21/2017 2:00:00 PM,353,523,8263
1/1/2017 1:00:00 PM,272,468,8264
8/9/2017 2:00:00 PM,375,516,8265
3/15/2017 1:00:00 PM,337,466,8266
6/22/2017 2:00:00 PM,346,531,8267
1/2/2017 1:00:00 PM,291,470,8268
8/10/2017 2:00:00 PM,368,499,8269
3/16/2017 1:00:00 PM,296,495,8270
6/23/2017 2:00:00 PM,353,530,8271
1/3/2017 1:00:00 PM,302,493,8272
8/11/2017 2:00:00 PM,333,507,8273
3/17/2017 1:00:00 PM,316,497,8274
6/24/2017 2:00:00 PM,353,528,8275
1/4/2017 1:00:00 PM,309,495,8276
8/12/2017 2:00:00 PM,372,531,8277
3/18/2017 1:00:00 PM,314,476,8278
6/25/2017 2:00:00 PM,360,524,8279
1/5/2017 1:00:00 PM,304,499,8280
8/13/2017 2:00:00 PM,397,527,8281
3/19/2017 1:00:00 PM,309,496,8282
6/26/2017 2:00:00 PM,363,517,8283
1/6/2017 1:00:00 PM,288,498,8284
8/14/2017 2:00:00 PM,359,501,8285
3/20/2017 1:00:00 PM,316,549,8286
6/27/2017 2:00:00 PM,339,531,8287
1/7/2017 1:00:00 PM,300,479,8288
8/15/2017 2:00:00 PM,329,505,8289
3/21/2017 1:00:00 PM,370,579,8290
6/28/2017 2:00:00 PM,332,515,8291
1/8/2017 1:00:00 PM,308,429,8292
8/16/2017 2:00:00 PM,349,528,8293
3/22/2017 1:00:00 PM,350,585,8294
6/29/2017 2:00:00 PM,337,524,8295
1/9/2017 1:00:00 PM,299,471,8296
8/17/2017 2:00:00 PM,349,529,8297
3/23/2017 1:00:00 PM,322,562,8298
6/30/2017 2:00:00 PM,363,524,8299
1/10/2017 1:00:00 PM,266,453,8300
8/18/2017 2:00:00 PM,360,555,8301
3/24/2017 1:00:00 PM,329,516,8302
7/1/2017 2:00:00 PM,346,511,8303
1/11/2017 1:00:00 PM,341,477,8304
8/19/2017 2:00:00 PM,488,641,8305
3/25/2017 1:00:00 PM,317,476,8306
7/2/2017 2:00:00 PM,344,470,8307
1/12/2017 1:00:00 PM,321,477,8308
8/20/2017 2:00:00 PM,362,524,8309
3/26/2017 1:00:00 PM,326,487,8310
7/3/2017 2:00:00 PM,336,510,8311
1/13/2017 1:00:00 PM,328,504,8312
8/21/2017 2:00:00 PM,365,530,8313
3/27/2017 1:00:00 PM,340,543,8314
7/4/2017 2:00:00 PM,369,547,8315
8/22/2017 2:00:00 PM,336,529,8316
3/28/2017 1:00:00 PM,333,533,8317
7/5/2017 2:00:00 PM,355,521,8318
8/23/2017 2:00:00 PM,343,555,8319
3/29/2017 1:00:00 PM,338,510,8320
7/6/2017 2:00:00 PM,325,523,8321
8/24/2017 2:00:00 PM,442,611,8322
3/30/2017 1:00:00 PM,346,561,8323
7/7/2017 2:00:00 PM,324,528,8324
8/25/2017 2:00:00 PM,371,564,8325
3/31/2017 1:00:00 PM,354,578,8326
7/8/2017 2:00:00 PM,324,491,8327
8/26/2017 2:00:00 PM,350,536,8328
4/1/2017 1:00:00 PM,316,507,8329
7/9/2017 2:00:00 PM,332,476,8330
8/27/2017 2:00:00 PM,475,644,8331
4/2/2017 2:00:00 PM,326,506,8332
7/10/2017 2:00:00 PM,337,499,8333
8/28/2017 2:00:00 PM,405,556,8334
4/3/2017 2:00:00 PM,324,493,8335
7/11/2017 2:00:00 PM,339,507,8336
8/29/2017 2:00:00 PM,363,555,8337
4/4/2017 2:00:00 PM,354,484,8338
7/12/2017 2:00:00 PM,370,507,8339
8/30/2017 2:00:00 PM,341,537,8340
4/5/2017 2:00:00 PM,328,501,8341
7/13/2017 2:00:00 PM,363,511,8342
8/31/2017 2:00:00 PM,358,543,8343
4/6/2017 2:00:00 PM,317,499,8344
7/14/2017 2:00:00 PM,352,531,8345
9/1/2017 2:00:00 PM,345,543,8346
4/7/2017 2:00:00 PM,324,524,8347
7/15/2017 2:00:00 PM,358,513,8348
9/2/2017 2:00:00 PM,333,521,8349
4/8/2017 2:00:00 PM,351,546,8350
7/16/2017 2:00:00 PM,336,472,8351
9/3/2017 2:00:00 PM,321,491,8352
4/9/2017 2:00:00 PM,403,624,8353
7/17/2017 2:00:00 PM,364,471,8354
9/4/2017 2:00:00 PM,341,517,8355
4/10/2017 2:00:00 PM,463,975,8356
7/18/2017 2:00:00 PM,309,497,8357
9/5/2017 2:00:00 PM,360,525,8358
4/11/2017 2:00:00 PM,386,695,8359
7/19/2017 2:00:00 PM,363,560,8360
9/6/2017 2:00:00 PM,399,583,8361
4/12/2017 2:00:00 PM,360,576,8362
7/20/2017 2:00:00 PM,383,564,8363
9/7/2017 2:00:00 PM,360,553,8364
4/13/2017 2:00:00 PM,298,560,8365
7/21/2017 2:00:00 PM,378,546,8366
9/8/2017 2:00:00 PM,416,578,8367
4/14/2017 2:00:00 PM,306,528,8368
