Collected date [YYYY-MM-DD],Collection site,Iron [µg/L],Censored flag [true/false],Detection limit [µg/L],Results (raw)
2024-01-05,3005300102,129.0,false,3,129
2024-01-05,3005702502,250.0,false,3,250
2024-01-05,3005703002,360.0,false,3,360
2024-01-10,19006404502,196.0,false,6,196
2024-01-10,19006400102,105.0,false,3,105
2024-01-10,19006400402,411.0,false,3,411
2024-01-10,19006401420,91.2,false,3,91.2
2024-01-16,16018403502,83.8,false,3,83.8
2024-01-17,6007605102,59.7,false,3,59.7
2024-01-17,6007601802,104.0,false,3,104
2024-01-17,6007600502,174.0,false,3,174
2024-01-17,6007600802,167.0,false,3,167
2024-01-17,6007600302,295.0,false,15,295
2024-01-17,6007601002,297.0,false,3,297
2024-01-17,6007601602,213.0,false,3,213
2024-01-17,6007601502,43.8,false,3,43.8
2024-01-17,6006800102,30.0,true,60,<60
2024-01-17,6007602302,158.0,false,6,158
2024-01-17,6007601702,561.0,false,3,561
2024-01-17,6007600402,409.0,false,3,409
2024-01-17,6007600602,196.0,false,15,196
2024-01-17,6007605202,139.0,false,3,139
2024-01-17,6007602202,77.1,false,3,77.1
2024-01-22,6010400102,215.0,false,15,215
2024-01-23,6009701102,258.0,false,3,258
2024-01-24,6008000602,525.0,false,60,525
2024-01-24,6008200302,635.0,false,60,635
2024-01-24,8002202402,1630.0,false,3,1630
2024-01-25,6008301902,651.0,false,30,651
2024-01-25,6008501402,991.0,false,30,991
2024-01-26,8002202402,2010.0,false,3,2010
2024-02-04,3007701302,153.0,false,3,153
2024-02-04,3007600502,204.0,false,3,204
2024-02-04,3007000502,133.0,false,3,133
2024-02-04,3006600102,98.6,false,3,98.6
2024-02-04,3007000402,132.0,false,3,132
2024-02-04,17002103802,89.2,false,3,89.2
2024-02-04,17002105202,154.0,false,3,154
2024-02-04,3007300202,110.0,false,3,110
2024-02-04,17002100802,65.0,false,3,65
2024-02-04,3007500202,100.0,false,3,100
2024-02-04,3007600402,83.4,false,3,83.4
2024-02-04,3007600302,90.5,false,3,90.5
2024-02-04,3007600602,106.0,false,3,106
2024-02-04,3007300302,109.0,false,3,109
2024-02-04,17002114002,134.0,false,3,134
2024-02-04,17002107702,69.7,false,3,69.7
2024-02-04,3007000302,72.6,false,3,72.6
2024-02-05,3005703102,376.0,false,3,376
2024-02-05,3005702802,124.0,false,3,124
2024-02-05,3005700702,203.0,false,3,203
2024-02-07,3007701302,38.8,false,3,38.8
2024-02-07,3007300302,229.0,false,3,229
2024-02-07,3007600502,287.0,false,3,287
2024-02-07,16018401002,76.0,false,3,76
2024-02-07,16018409302,1020.0,false,3,1020
2024-02-07,16018402702,133.0,false,3,133
2024-02-07,3007000302,109.0,false,3,109
2024-02-07,3007000402,201.0,false,3,201
2024-02-07,3006600102,128.0,false,3,128
2024-02-07,3007600602,118.0,false,3,118
2024-02-07,3007600402,84.1,false,3,84.1
2024-02-07,3007000502,159.0,false,3,159
2024-02-07,3007300202,235.0,false,3,235
2024-02-07,3007500202,105.0,false,3,105
2024-02-07,3007600302,114.0,false,3,114
2024-02-07,8012303002,185.0,false,3,185
2024-02-07,8010300102,267.0,false,3,267
2024-02-10,19004400102,296.0,false,3,296
2024-02-10,19004300402,72.7,false,3,72.7
2024-02-13,17002600902,473.0,false,3,473
2024-02-13,14002802802,748.0,false,3,748
2024-02-21,6007601002,87.8,false,3,87.8
2024-02-21,6007600602,273.0,false,15,273
2024-02-21,6007600402,178.0,false,6,178
2024-02-21,6007600502,220.0,false,3,220
2024-02-21,6006800102,30.0,true,60,<60
2024-02-21,6007605002,122.0,false,6,122
2024-02-21,6007602302,246.0,false,9,246
2024-02-21,6007602202,404.0,false,3,404
2024-02-21,6007600802,165.0,false,3,165
2024-02-21,6007600302,108.0,false,3,108
2024-02-21,6007605202,142.0,false,3,142
2024-02-21,6007601702,131.0,false,3,131
2024-02-21,6007601802,81.2,false,3,81.2
2024-02-21,6007605102,39.9,false,3,39.9
2024-02-21,6007601602,169.0,false,15,169
2024-02-21,6007601502,43.3,false,3,43.3
2024-02-26,6010400102,260.0,false,3,260
2024-02-27,16018403502,123.0,false,3,123
2024-02-27,6009701102,142.0,false,9,142
2024-02-27,9000800702,95.3,false,3,95.3
2024-02-27,9000800602,149.0,false,3,149
2024-02-27,9000800502,77.1,false,3,77.1
2024-02-28,6008000602,1960.0,false,3,1960
2024-02-28,6008200302,3530.0,false,9,3530
2024-02-28,6005000202,818.0,false,3,818
2024-02-28,9000100402,1070.0,false,3,1070
2024-02-28,9000100502,884.0,false,3,884
2024-02-29,6008301902,2510.0,false,3,2510
2024-02-29,6008501402,497.0,false,15,497
2024-03-04,18607008002,147.0,false,3,147
2024-03-04,18607002002,187.0,false,3,187
2024-03-04,6005900102,287.0,false,9,287
2024-03-04,9000902402,215.0,false,3,215
2024-03-04,6006301102,697.0,false,3,697
2024-03-04,6006000702,134.0,false,3,134
2024-03-04,6006300102,181.0,false,3,181
2024-03-04,18607006002,290.0,false,3,290
2024-03-04,6006301202,436.0,false,3,436
2024-03-04,6006100302,355.0,false,6,355
2024-03-04,6006000802,276.0,false,3,276
2024-03-04,18000036002,258.0,false,3,258
2024-03-06,3013301502,471.0,false,3,471
2024-03-06,3013301902,574.0,false,3,574
2024-03-06,3013301302,604.0,false,3,604
2024-03-06,3013303002,608.0,false,3,608
2024-03-06,3013304002,376.0,false,3,376
2024-03-07,3013301902,1530.0,false,3,1530
2024-03-07,3013301502,1630.0,false,3,1630
2024-03-07,3013304002,613.0,false,3,613
2024-03-07,3013301302,1050.0,false,3,1050
2024-03-07,3013303002,553.0,false,3,553
2024-03-07,8012305102,213.0,false,3,213
2024-03-09,3007600502,212.0,false,3,212
2024-03-09,16018409302,825.0,false,3,825
2024-03-09,8010300102,259.0,false,3,259
2024-03-09,8012303002,204.0,false,3,204
2024-03-09,3007600402,104.0,false,3,104
2024-03-09,3007600302,102.0,false,3,102
2024-03-09,6006301102,183.0,false,3,183
2024-03-09,6006000702,112.0,false,3,112
2024-03-09,16018401002,63.8,false,3,63.8
2024-03-09,3007600602,106.0,false,3,106
2024-03-09,6006100302,100.0,false,3,100
2024-03-09,3007300202,221.0,false,3,221
2024-03-09,6006301202,40.2,false,3,40.2
2024-03-09,3006600102,126.0,false,3,126
2024-03-09,3007000502,161.0,false,3,161
2024-03-09,3007300302,188.0,false,3,188
2024-03-09,3007000302,165.0,false,3,165
2024-03-09,3007500202,88.1,false,3,88.1
2024-03-09,3007701302,16.1,false,3,16.1
2024-03-09,3007000402,261.0,false,3,261
2024-03-09,6006300102,52.4,false,3,52.4
2024-03-09,9000902402,52.5,false,3,52.5
2024-03-09,6005900102,53.1,false,3,53.1
2024-03-09,16018402702,110.0,false,3,110
2024-03-09,6006000802,134.0,false,3,134
2024-03-10,19004300502,199.0,false,3,199
2024-03-18,3003601002,81.3,false,3,81.3
2024-03-18,3001700202,53.5,false,3,53.5
2024-03-18,3001600302,62.8,false,3,62.8
2024-03-18,4001304402,97.1,false,3,97.1
2024-03-18,4001304102,67.5,false,3,67.5
2024-03-18,3003000202,80.2,false,3,80.2
2024-03-18,4001306402,42.5,false,3,42.5
2024-03-18,4001301702,131.0,false,3,131
2024-03-18,8013500502,204.0,false,3,204
2024-03-18,8013500602,34.4,false,3,34.4
2024-03-18,3003600902,28.7,false,3,28.7
2024-03-18,4001302502,359.0,false,3,359
2024-03-18,3003600502,56.4,false,3,56.4
2024-03-18,3001500202,129.0,false,3,129
2024-03-18,8013500302,156.0,false,3,156
2024-03-18,4001301602,516.0,false,3,516
2024-03-18,6010400102,254.0,false,3,254
2024-03-18,11000100702,948.0,false,3,948
2024-03-18,11000100502,337.0,false,3,337
2024-03-18,11000101302,739.0,false,3,739
2024-03-18,16018403502,477.0,false,3,477
2024-03-18,11000101202,786.0,false,3,786
2024-03-19,6002400102,334.0,false,3,334
2024-03-19,8002202402,180.0,false,3,180
2024-03-19,4001306302,504.0,false,3,504
2024-03-19,8002100202,385.0,false,3,385
2024-03-19,6009701102,167.0,false,3,167
2024-03-19,6002400902,218.0,false,3,218
2024-03-19,6003800102,327.0,false,3,327
2024-03-19,8002201902,162.0,false,3,162
2024-03-19,4001304702,293.0,false,3,293
2024-03-19,8002201602,90.2,false,3,90.2
2024-03-19,4001302902,371.0,false,3,371
2024-03-19,8002201202,378.0,false,3,378
2024-03-19,8004000802,70.6,false,3,70.6
2024-03-20,6007601702,115.0,false,3,115
2024-03-20,6007605202,115.0,false,3,115
2024-03-20,6007600302,106.0,false,3,106
2024-03-20,6007601602,182.0,false,9,182
2024-03-20,6007605002,109.0,false,3,109
2024-03-20,6008200302,133.0,false,30,133
2024-03-20,6008000602,164.0,false,15,164
2024-03-20,6007600802,103.0,false,3,103
2024-03-20,6007600502,118.0,false,3,118
2024-03-20,6007600602,170.0,false,9,170
2024-03-20,6007602202,68.1,false,3,68.1
2024-03-20,6007601802,61.0,false,3,61
2024-03-20,6007602302,120.0,false,9,120
2024-03-20,6007601002,128.0,false,3,128
2024-03-20,6007601502,58.0,false,3,58
2024-03-20,6007600402,62.7,false,3,62.7
2024-03-20,6006800102,76.9,false,30,76.9
2024-03-20,6007605102,41.2,false,3,41.2
2024-03-21,6008501402,248.0,false,15,248
2024-03-21,6008301902,330.0,false,3,330
2024-03-25,6018300202,44.0,false,3,44
2024-03-25,6018000302,22.0,false,3,22
2024-03-25,6018000202,13.2,false,3,13.2
2024-03-25,6001701002,58.3,false,3,58.3
2024-03-25,12000200402,221.0,false,3,221
2024-03-25,6001700102,102.0,false,3,102
2024-03-25,6000300102,228.0,false,3,228
2024-03-25,6001700702,136.0,false,3,136
2024-03-25,12000201002,138.0,false,3,138
2024-03-25,17003700302,102.0,false,3,102
2024-03-25,6001701102,116.0,false,3,116
2024-03-25,18207015002,191.0,false,3,191
2024-03-26,12002700102,195.0,false,3,195
2024-03-26,12003400102,151.0,false,3,151
2024-03-26,12000400202,66.0,false,3,66
2024-03-26,12003100102,117.0,false,3,117
2024-03-26,12001700102,44.3,false,3,44.3
2024-03-26,5000600202,837.0,false,3,837
2024-03-27,18207006002,44.8,false,3,44.8
2024-03-27,17002600902,210.0,false,3,210
2024-03-27,18207002002,539.0,false,3,539
2024-03-27,18207000702,161.0,false,3,161
2024-03-27,18207010002,287.0,false,3,287
2024-03-27,18207014502,138.0,false,3,138
2024-03-27,18207000802,1990.0,false,3,1990
2024-04-04,3013301302,406.0,false,3,406
2024-04-04,3013301902,627.0,false,3,627
2024-04-04,16018403402,99.2,false,3,99.2
2024-04-04,3013301502,553.0,false,3,553
2024-04-04,3013303002,431.0,false,3,431
2024-04-04,3013304002,300.0,false,3,300
2024-04-04,16018403602,130.0,false,3,130
2024-04-06,3007600602,137.0,false,3,137
2024-04-06,19004000102,326.0,false,3,326
2024-04-06,3007000502,179.0,false,3,179
2024-04-06,3007000402,147.0,false,3,147
2024-04-06,3007000302,151.0,false,3,151
2024-04-06,8012305102,146.0,false,3,146
2024-04-06,3007300302,215.0,false,3,215
2024-04-06,3007300202,176.0,false,3,176
2024-04-06,3006600102,72.2,false,3,72.2
2024-04-06,19004300102,247.0,false,3,247
2024-04-06,3007701302,33.4,false,3,33.4
2024-04-06,3007600402,93.0,false,3,93
2024-04-06,3007600302,99.7,false,3,99.7
2024-04-06,3007600502,267.0,false,3,267
2024-04-06,3007500202,78.4,false,3,78.4
2024-04-07,18000036002,255.0,false,3,255
2024-04-07,8012305302,19.9,false,3,19.9
2024-04-07,18607006002,285.0,false,3,285
2024-04-07,18607002002,192.0,false,3,192
2024-04-07,18607008002,169.0,false,3,169
2024-04-09,17000800202,199.0,false,3,199
2024-04-09,8012305102,171.0,false,3,171
2024-04-10,19004300102,273.0,false,3,273
2024-04-10,19000103602,405.0,false,3,405
2024-04-10,19004000102,248.0,false,3,248
2024-04-15,4001306402,50.6,false,3,50.6
2024-04-15,6010400802,154.0,false,3,154
2024-04-15,17003700302,166.0,false,3,166
2024-04-15,6010400102,432.0,false,3,432
2024-04-15,6018000202,18.2,false,3,18.2
2024-04-15,6018000302,56.8,false,3,56.8
2024-04-15,6018300202,82.4,false,3,82.4
2024-04-15,6009701802,272.0,false,3,272
2024-04-15,3001600302,249.0,false,3,249
2024-04-15,17000800202,274.0,false,3,274
2024-04-15,3003600502,120.0,false,3,120
2024-04-15,3001700202,123.0,false,3,123
2024-04-15,12000200402,334.0,false,3,334
2024-04-15,16018401602,114.0,false,3,114
2024-04-15,4001302502,329.0,false,3,329
2024-04-15,8013500302,401.0,false,3,401
2024-04-15,8013500602,62.6,false,3,62.6
2024-04-15,4001301702,243.0,false,3,243
2024-04-15,4001304102,70.5,false,3,70.5
2024-04-15,3003600902,72.5,false,3,72.5
2024-04-15,16018411702,143.0,false,3,143
2024-04-15,3003000202,197.0,false,3,197
2024-04-15,3003601002,241.0,false,3,241
2024-04-15,12000201002,49.8,false,3,49.8
2024-04-15,4001304402,136.0,false,3,136
2024-04-15,8013500502,413.0,false,3,413
2024-04-15,16018401202,233.0,false,3,233
2024-04-15,16018401502,172.0,false,3,172
2024-04-15,4001301602,228.0,false,3,228
2024-04-15,3001500202,341.0,false,3,341
2024-04-16,6008000702,475.0,false,3,475
2024-04-16,4001302902,410.0,false,3,410
2024-04-16,6011700302,115.0,false,3,115
2024-04-16,6013300402,158.0,false,3,158
2024-04-16,6011700202,60.6,false,3,60.6
2024-04-16,6013000102,122.0,false,3,122
2024-04-16,11000101202,674.0,false,3,674
2024-04-16,11000100702,1340.0,false,3,1340
2024-04-16,11000100502,966.0,false,3,966
2024-04-16,6013300502,145.0,false,3,145
2024-04-16,6009701102,361.0,false,3,361
2024-04-16,8002201202,401.0,false,3,401
2024-04-16,16003200202,411.0,false,3,411
2024-04-16,8002201902,160.0,false,3,160
2024-04-16,1010700402,1090.0,false,3,1090
2024-04-16,4001306302,475.0,false,3,475
2024-04-16,16002700102,454.0,false,3,454
2024-04-16,8002201602,119.0,false,3,119
2024-04-16,1010600202,727.0,false,3,727
2024-04-16,1010500102,476.0,false,3,476
2024-04-16,1010400202,364.0,false,3,364
2024-04-16,1010700202,747.0,false,3,747
2024-04-16,1010800102,818.0,false,3,818
2024-04-16,8002202402,226.0,false,3,226
2024-04-16,10000100302,432.0,false,6,432
2024-04-16,10000200202,873.0,false,3,873
2024-04-16,11000101302,1420.0,false,3,1420
2024-04-16,1010800602,878.0,false,3,878
2024-04-16,18003303602,88.9,false,3,88.9
2024-04-16,8002100202,437.0,false,3,437
2024-04-16,4001304702,273.0,false,3,273
2024-04-16,12002700102,268.0,false,3,268
2024-04-16,12003400102,98.3,false,3,98.3
2024-04-16,16001800302,467.0,false,3,467
2024-04-16,12003100102,134.0,false,3,134
2024-04-16,16003200102,693.0,false,3,693
2024-04-16,12000400202,53.2,false,3,53.2
2024-04-16,12001700102,130.0,false,3,130
2024-04-16,16003000302,511.0,false,3,511
2024-04-16,8004000802,78.6,false,3,78.6
2024-04-17,6007601802,116.0,false,3,116
2024-04-17,6007605202,142.0,false,3,142
2024-04-17,4001000302,394.0,false,3,394
2024-04-17,6007601702,165.0,false,3,165
2024-04-17,6007602302,149.0,false,3,149
2024-04-17,6007601602,227.0,false,3,227
2024-04-17,6007602202,106.0,false,3,106
2024-04-17,6007600502,139.0,false,3,139
2024-04-17,6007605002,329.0,false,3,329
2024-04-17,6007600802,171.0,false,3,171
2024-04-17,6002400902,497.0,false,3,497
2024-04-17,17002600202,197.0,false,3,197
2024-04-17,6007601502,44.0,false,3,44
2024-04-17,6007605102,93.5,false,3,93.5
2024-04-17,17002600302,156.0,false,3,156
2024-04-17,17002600702,124.0,false,3,124
2024-04-17,17002600402,155.0,false,3,155
2024-04-17,17003500402,120.0,false,3,120
2024-04-17,6006800102,121.0,false,9,121
2024-04-17,6002400102,711.0,false,3,711
2024-04-17,17002602302,36.8,false,3,36.8
2024-04-17,6003800102,622.0,false,3,622
2024-04-17,6007600302,178.0,false,3,178
2024-04-17,17002601902,123.0,false,3,123
2024-04-17,6007600402,118.0,false,3,118
2024-04-17,6008000602,423.0,false,3,423
2024-04-17,6007600602,189.0,false,15,189
2024-04-17,17002601302,135.0,false,3,135
2024-04-17,17002602502,238.0,false,3,238
2024-04-17,6008200302,363.0,false,9,363
2024-04-17,17002600102,213.0,false,3,213
2024-04-17,17002600902,208.0,false,3,208
2024-04-17,17002601101,81.2,false,3,81.2
2024-04-17,17002601202,66.8,false,3,66.8
2024-04-17,6007601002,179.0,false,3,179
2024-04-17,17003100102,120.0,false,3,120
2024-04-17,17003500202,138.0,false,3,138
2024-04-17,17002600602,156.0,false,3,156
2024-04-18,6008301902,822.0,false,3,822
2024-04-18,6008310402,287.0,false,3,287
2024-04-18,6008310302,566.0,false,3,566
2024-04-18,6008301802,399.0,false,3,399
2024-04-18,6008300902,590.0,false,3,590
2024-04-18,6008501402,935.0,false,3,935
2024-04-22,6000300102,464.0,false,3,464
2024-04-22,18349002002,79.3,false,3,79.3
2024-04-22,6001700702,219.0,false,3,219
2024-04-22,6001701102,106.0,false,3,106
2024-04-22,12007300802,188.0,false,3,188
2024-04-22,18369001002,196.0,false,3,196
2024-04-22,6001700102,122.0,false,3,122
2024-04-22,3007702102,172.0,false,3,172
2024-04-22,3007702802,130.0,false,3,130
2024-04-22,3007700702,150.0,false,3,150
2024-04-22,3007703602,46.7,false,3,46.7
2024-04-22,18207010002,294.0,false,3,294
2024-04-22,18207015002,185.0,false,3,185
2024-04-22,3007702902,175.0,false,3,175
2024-04-22,3007703502,166.0,false,3,166
2024-04-22,18343003002,63.2,false,3,63.2
2024-04-22,18337012102,158.0,false,3,158
2024-04-22,18207014502,161.0,false,3,161
2024-04-22,18207016002,157.0,false,3,157
2024-04-22,16018403502,354.0,false,3,354
2024-04-22,3007700202,163.0,false,3,163
2024-04-22,18000017002,211.0,false,3,211
2024-04-22,3007704102,68.3,false,3,68.3
2024-04-22,3007704002,114.0,false,3,114
2024-04-22,18343000202,75.8,false,3,75.8
2024-04-22,3007703902,255.0,false,3,255
2024-04-22,3007703802,187.0,false,3,187
2024-04-22,3007703402,146.0,false,3,146
2024-04-22,16008700502,196.0,false,3,196
2024-04-22,16008701502,220.0,false,3,220
2024-04-22,16008700602,419.0,false,3,419
2024-04-22,6001701002,105.0,false,3,105
2024-04-22,16008701002,318.0,false,3,318
2024-04-22,12008600402,29.0,false,3,29
2024-04-22,17002109502,57.3,false,3,57.3
2024-04-22,17002108602,117.0,false,3,117
2024-04-22,17002109202,146.0,false,3,146
2024-04-22,17002114502,94.5,false,3,94.5
2024-04-22,12008000302,374.0,false,3,374
2024-04-22,4001308302,287.0,false,3,287
2024-04-22,12007301502,128.0,false,3,128
2024-04-22,12008601102,43.6,false,3,43.6
2024-04-22,12008600202,119.0,false,3,119
2024-04-22,12008600102,142.0,false,3,142
2024-04-22,12007301102,148.0,false,3,148
2024-04-22,16007200102,351.0,false,3,351
2024-04-22,4002700902,647.0,false,3,647
2024-04-22,4002701702,370.0,false,3,370
2024-04-22,4002700802,501.0,false,3,501
2024-04-22,12007300302,194.0,false,3,194
2024-04-22,17002100302,59.5,false,3,59.5
2024-04-23,9000800702,159.0,false,3,159
2024-04-23,6005000202,420.0,false,3,420
2024-04-23,9000100502,60.9,false,6,60.9
2024-04-23,9000100402,79.4,false,6,79.4
2024-04-23,4001303302,261.0,false,3,261
2024-04-23,4001308202,358.0,false,3,358
2024-04-23,18343000102,64.3,false,3,64.3
2024-04-23,9000800502,143.0,false,3,143
2024-04-23,18343023002,41.5,false,3,41.5
2024-04-23,9000800602,143.0,false,3,143
2024-04-23,18343061002,20.3,false,3,20.3
2024-04-23,18343052002,45.9,false,3,45.9
2024-04-23,18207006002,145.0,false,3,145
2024-04-23,18207002002,546.0,false,3,546
2024-04-23,18207000802,1520.0,false,3,1520
2024-04-23,18207000702,396.0,false,3,396
2024-04-23,5000600202,826.0,false,3,826
2024-05-06,6006100302,75.4,false,3,75.4
2024-05-06,18000036002,228.0,false,3,228
2024-05-06,18607008002,119.0,false,3,119
2024-05-06,6006301202,70.8,false,3,70.8
2024-05-06,6006000802,101.0,false,3,101
2024-05-06,6006300102,80.0,false,3,80
2024-05-06,18607006002,205.0,false,3,205
2024-05-06,9000902402,273.0,false,3,273
2024-05-06,6005900102,96.0,false,3,96
2024-05-06,6006000702,111.0,false,3,111
2024-05-06,6006301102,160.0,false,3,160
2024-05-06,8012305302,19.1,false,3,19.1
2024-05-06,18607002002,122.0,false,3,122
2024-05-06,19004400102,244.0,false,3,244
2024-05-11,19006400402,770.0,false,30,770
2024-05-11,19006400102,239.0,false,30,239
2024-05-11,19006404502,388.0,false,30,388
2024-05-11,19006401420,162.0,false,30,162
2024-05-13,4001301602,117.0,false,3,117
2024-05-13,16003000302,597.0,false,3,597
2024-05-13,4001302502,147.0,false,3,147
2024-05-13,4001304402,37.3,false,3,37.3
2024-05-13,4001306402,64.0,false,3,64
2024-05-13,16003200102,460.0,false,3,460
2024-05-13,16003200202,563.0,false,3,563
2024-05-13,3007000402,201.0,false,3,201
2024-05-13,16018401202,48.6,false,3,48.6
2024-05-13,3007600502,263.0,false,3,263
2024-05-13,3007600602,105.0,false,3,105
2024-05-13,4001304102,50.0,false,3,50
2024-05-13,3007000502,191.0,false,3,191
2024-05-13,3007600402,84.7,false,3,84.7
2024-05-13,16002700102,461.0,false,3,461
2024-05-13,16001800302,780.0,false,3,780
2024-05-13,3007000302,124.0,false,3,124
2024-05-13,6010800102,130.0,false,3,130
2024-05-13,3007300302,125.0,false,3,125
2024-05-13,4001301702,307.0,false,3,307
2024-05-13,3007300202,129.0,false,3,129
2024-05-13,17002114002,95.2,false,3,95.2
2024-05-13,17002103802,221.0,false,3,221
2024-05-13,10000100302,445.0,false,3,445
2024-05-13,3006600102,108.0,false,3,108
2024-05-13,3007600302,118.0,false,3,118
2024-05-13,17002100802,47.5,false,3,47.5
2024-05-13,3007701302,73.0,false,3,73
2024-05-13,16018401502,57.7,false,3,57.7
2024-05-13,3007500202,91.0,false,3,91
2024-05-13,16018411702,149.0,false,6,149
2024-05-13,16018401602,121.0,false,3,121
2024-05-13,17002107702,65.4,false,3,65.4
2024-05-14,8005600902,101.0,false,3,101
2024-05-14,17002105202,83.7,false,3,83.7
2024-05-14,8005600202,274.0,false,3,274
2024-05-14,17002106702,22.2,false,3,22.2
2024-05-14,17002106502,42.2,false,3,42.2
2024-05-14,16018401002,50.4,false,3,50.4
2024-05-14,17002100702,105.0,false,3,105
2024-05-14,8005600102,28.3,false,3,28.3
2024-05-14,8005600302,74.9,false,3,74.9
2024-05-14,4001000302,749.0,false,3,749
2024-05-14,8005603902,42.1,false,3,42.1
2024-05-14,4001304702,87.0,false,3,87
2024-05-14,6011200302,167.0,false,3,167
2024-05-14,16018402702,66.1,false,3,66.1
2024-05-14,16018409302,600.0,false,3,600
2024-05-14,6011100802,98.2,false,3,98.2
2024-05-14,6011600102,59.5,false,3,59.5
2024-05-14,4001302902,417.0,false,3,417
2024-05-14,17002114102,62.6,false,3,62.6
2024-05-14,4001306302,406.0,false,3,406
2024-05-15,12007301102,191.0,false,3,191
2024-05-15,17002113702,84.5,false,3,84.5
2024-05-15,17002111902,102.0,false,3,102
2024-05-15,17002107502,255.0,false,3,255
2024-05-15,12008000302,328.0,false,3,328
2024-05-15,12008600102,271.0,false,3,271
2024-05-15,12007300302,181.0,false,3,181
2024-05-15,12007300802,256.0,false,3,256
2024-05-15,17002104102,81.5,false,3,81.5
2024-05-15,17002113602,221.0,false,3,221
2024-05-15,17002113002,39.1,false,3,39.1
2024-05-15,12007301502,169.0,false,3,169
2024-05-15,12008601102,75.9,false,3,75.9
2024-05-15,17002102102,22.7,false,3,22.7
2024-05-15,17002107402,33.0,false,3,33
2024-05-15,17002105402,32.7,false,3,32.7
2024-05-15,17002102302,69.2,false,3,69.2
2024-05-15,12008600202,218.0,false,3,218
2024-05-15,17002102502,47.6,false,3,47.6
2024-05-15,12008600402,55.5,false,3,55.5
2024-05-16,13001100102,339.0,false,3,339
2024-05-16,13001100202,206.0,false,3,206
2024-05-16,13001101002,85.5,false,3,85.5
2024-05-16,13000300102,613.0,false,3,613
2024-05-16,13000800102,268.0,false,3,268
2024-05-21,16007200102,509.0,false,3,509
2024-05-21,16016400102,363.0,false,3,363
2024-05-21,16015900302,337.0,false,3,337
2024-05-21,6012900102,86.3,false,3,86.3
2024-05-21,6011700302,57.3,false,3,57.3
2024-05-21,6013000102,116.0,false,3,116
2024-05-21,6011700202,37.3,false,3,37.3
2024-05-21,6013300402,89.8,false,3,89.8
2024-05-21,16010900802,262.0,false,3,262
2024-05-21,16012401102,295.0,false,3,295
2024-05-21,4001308302,646.0,false,3,646
2024-05-21,11000101302,1960.0,false,3,1960
2024-05-21,11000100702,1330.0,false,3,1330
2024-05-21,12002700102,311.0,false,3,311
2024-05-21,12000400202,18.6,false,3,18.6
2024-05-21,12003100102,288.0,false,3,288
2024-05-21,1010700402,711.0,false,3,711
2024-05-21,1010600202,533.0,false,3,533
2024-05-21,12001700102,77.0,false,3,77
2024-05-21,1010500102,255.0,false,3,255
2024-05-21,12003400102,752.0,false,3,752
2024-05-21,18003303402,134.0,false,3,134
2024-05-21,8002202402,287.0,false,3,287
2024-05-21,8002201902,234.0,false,3,234
2024-05-21,8002100202,208.0,false,3,208
2024-05-21,8004000802,32.9,false,3,32.9
2024-05-21,8002201202,329.0,false,3,329
2024-05-21,1010400202,252.0,false,3,252
2024-05-21,1010700202,297.0,false,3,297
2024-05-21,1010800602,779.0,false,3,779
2024-05-21,3005300102,107.0,false,3,107
2024-05-21,3005703002,479.0,false,3,479
2024-05-21,3005702502,475.0,false,3,475
2024-05-21,11000100502,76.0,false,3,76
2024-05-21,18003303602,206.0,false,3,206
2024-05-21,8002201602,76.2,false,3,76.2
2024-05-21,18003303502,105.0,false,3,105
2024-05-21,18003300302,194.0,false,3,194
2024-05-21,18003300802,157.0,false,3,157
2024-05-21,11000101202,345.0,false,3,345
2024-05-21,1010800102,470.0,false,3,470
2024-05-22,6007601002,118.0,false,3,118
2024-05-22,4001308202,263.0,false,3,263
2024-05-22,6002400102,248.0,false,3,248
2024-05-22,6002400902,152.0,false,3,152
2024-05-22,4001303302,377.0,false,3,377
2024-05-22,6007601502,86.3,false,3,86.3
2024-05-22,6007600402,153.0,false,3,153
2024-05-22,6007601702,124.0,false,3,124
2024-05-22,6007605002,160.0,false,3,160
2024-05-22,16018403502,358.0,false,3,358
2024-05-22,6007602302,238.0,false,3,238
2024-05-22,6007602202,172.0,false,3,172
2024-05-22,6006800102,41.4,false,15,41.4
2024-05-22,6007600802,290.0,false,3,290
2024-05-22,6007600602,247.0,false,6,247
2024-05-22,6007600502,325.0,false,3,325
2024-05-22,6007605102,119.0,false,3,119
2024-05-22,6018300202,612.0,false,3,612
2024-05-22,17003700302,300.0,false,3,300
2024-05-22,6007601802,168.0,false,3,168
2024-05-22,6007600302,111.0,false,3,111
2024-05-22,6007601602,195.0,false,3,195
2024-05-22,17002113902,40.8,false,3,40.8
2024-05-22,17002113802,887.0,false,3,887
2024-05-22,6007605202,283.0,false,3,283
2024-05-22,6003800102,87.5,false,6,87.5
2024-05-22,12000201002,84.0,false,3,84
2024-05-22,6018000302,83.0,false,3,83
2024-05-22,6018000202,29.2,false,3,29.2
2024-05-22,12000200402,277.0,false,3,277
2024-05-23,3005703102,1550.0,false,3,1550
2024-05-23,3005702802,300.0,false,3,300
2024-05-23,3005700702,400.0,false,3,400
2024-05-27,6001700102,145.0,false,3,145
